Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-24 00:00:00-05:00,400.7988187999638,404.8812655455895,399.71083445114147,401.8169250488281,24867000,0.0,0.0
2024-01-25 00:00:00-05:00,403.57370804591943,406.2587452448339,401.78700352271557,404.1226806640625,21021200,0.0,0.0
2024-01-26 00:00:00-05:00,403.6236080084519,405.42030384087553,401.68718642821403,403.1844177246094,17803300,0.0,0.0
2024-01-29 00:00:00-05:00,405.31046679953886,409.22324442306285,403.58364917491974,408.9637145996094,24510200,0.0,0.0
2024-01-30 00:00:00-05:00,411.4990546972984,412.28757457257905,405.6997813103062,407.8358154296875,33477600,0.0,0.0
2024-01-31 00:00:00-05:00,406.20882156865355,414.5534064561184,396.47681819374304,396.84613037109375,47871100,0.0,0.0
2024-02-01 00:00:00-05:00,401.0882856271437,407.24691039563487,401.0583422198293,403.0346984863281,30657700,0.0,0.0
2024-02-02 00:00:00-05:00,403.06464180014103,411.8883212013164,402.8151032521624,410.4609680175781,28245000,0.0,0.0
2024-02-05 00:00:00-05:00,409.143400466972,410.4010845065078,403.24430548992177,404.9012451171875,25352300,0.0,0.0
2024-02-06 00:00:00-05:00,405.13081085277344,407.2169493687455,402.166291811919,404.74151611328125,18382600,0.0,0.0
2024-02-07 00:00:00-05:00,406.6879213849222,413.53524409904173,406.6479866905515,413.28570556640625,22340500,0.0,0.0
2024-02-08 00:00:00-05:00,413.28572475855185,414.7929473132615,411.76854137572195,413.3456115722656,21225300,0.0,0.0
2024-02-09 00:00:00-05:00,414.48350739105217,420.0432332716928,414.3237990730112,419.7737121582031,22032800,0.0,0.0
2024-02-12 00:00:00-05:00,419.78370453674074,419.9633649720355,413.9844313946105,414.4934997558594,21202900,0.0,0.0
2024-02-13 00:00:00-05:00,404.19254970376954,409.3130854401144,402.64542293369846,405.57000732421875,27824900,0.0,0.0
2024-02-14 00:00:00-05:00,408.07000732421875,409.8399963378906,404.57000732421875,409.489990234375,20401200,0.75,0.0
2024-02-15 00:00:00-05:00,408.1400146484375,409.1300048828125,404.2900085449219,406.55999755859375,21825500,0.0,0.0
2024-02-16 00:00:00-05:00,407.9599914550781,408.2900085449219,403.44000244140625,404.05999755859375,22281100,0.0,0.0
2024-02-20 00:00:00-05:00,403.239990234375,404.489990234375,398.010009765625,402.7900085449219,24307900,0.0,0.0
2024-02-21 00:00:00-05:00,400.1700134277344,402.2900085449219,397.2200012207031,402.17999267578125,18631100,0.0,0.0
2024-02-22 00:00:00-05:00,410.19000244140625,412.8299865722656,408.57000732421875,411.6499938964844,27009900,0.0,0.0
2024-02-23 00:00:00-05:00,415.6700134277344,415.8599853515625,408.9700012207031,410.3399963378906,16284800,0.0,0.0
